student_id_new,acct_id_new,person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id,gender,city,state,zip,ethnicity
256,10950,28586,26,14,7,9.0,N,N,1.375,1,9,1.375,4,12,M,Millers Creek,NC,28651,2
257,13602,11943,51,10,5,6.0,N,N,3.91667,5,0,3.83333,0,12,M,Connelly Springs,NC,28612,0
258,17151,18959,11,1,5,7.0,N,N,3.4,1,8,3.4,0,12,M,Wilkesboro,NC,28697,0
259,11753,26376,28,14,5,8.0,N,Y,4.0,3,1,4.0,0,11,F,Millers Creek,NC,28651,2
260,4899,17501,46,14,5,8.0,N,N,2.54643,0,3,1.35,3,11,M,Hays,NC,28635,2
261,7463,15714,2,14,9,8.0,Y,N,3.17857,3,1,3.0,0,11,M,North Wilkesboro,NC,28659,2
262,12654,2744,35,17,5,11.0,N,N,0.0,1,1,,0,12,M,Union Mills,NC,28167,0
263,9745,27824,36,10,5,7.0,N,N,3.125,1,1,3.23077,0,12,F,Morganton,NC,28655,0
264,710,24419,15,1,9,7.0,N,N,2.625,1,12,2.625,0,12,M,North Wilkesboro,NC,28659,1
265,8267,2558,58,7,5,6.0,N,N,1.88387,0,0,1.98,5,12,F,Marble,NC,28905,0
266,2625,1722,35,17,2,10.0,N,N,0.0,1,0,,0,12,M,Spindale,,N.C. 28160,0
267,4808,13153,11,1,9,6.0,N,N,1.78,5,5,0.47778,7,11,M,North Wilkesboro,NC,28659,1
268,350,17515,18,1,5,6.0,N,N,2.88333,2,3,2.88333,0,12,F,Millers Creek,NC,28651,0
269,5783,10230,47,20,5,8.0,N,N,3.5,4,5,3.55833,0,11,F,Bryson City,NC,28713,0
270,7206,15501,8,1,5,7.0,N,N,3.325,5,5,2.84167,0,11,F,Thurmond,NC,28683,0
271,4884,26928,45,14,7,9.0,N,N,0.6625,1,7,0.6625,5,12,M,Hays,NC,28635,2
272,2479,25315,11,1,5,6.0,N,N,2.21667,0,4,2.21667,0,12,M,Wilkesboro,NC,28697,0
273,1366,21371,12,17,2,11.0,N,N,0.0,0,0,,0,12,F,Bostic,NC,28018,0
274,8237,4995,8,1,5,6.0,N,N,3.6,1,10,3.6,0,12,F,Ronda,NC,28670,0
275,7522,21378,34,21,5,8.0,N,N,3.125,0,0,2.5,0,11,M,Morganton,NC,28655,0
276,3152,13094,32,21,5,8.0,N,N,3.08333,0,0,2.61538,0,11,F,Hildebran,NC,28637,0
277,11183,18842,52,17,1,8.0,N,N,0.0,0,0,,0,12,F,Ellenboro,NC,28040,0
278,5917,28366,46,14,5,8.0,N,N,3.52857,0,1,3.03333,0,11,F,North Wilkesboro,NC,28659,2
279,361,13063,11,1,5,7.0,N,N,3.25357,0,0,2.75833,0,11,F,Moravian Falls,NC,28654,0
280,5780,5137,17,19,5,6.0,N,N,2.89583,11,1,2.36667,1,12,M,Marshall,NC,28753,0
281,11397,28101,62,12,5,9.0,N,N,2.58182,2,0,1.4,2,12,M,Forest City,NC,28043,0
282,1559,17973,13,23,5,9.0,N,N,,5,0,,0,12,M,Boone,NC,28607,0
283,13637,10258,22,9,5,6.0,N,N,2.75,0,0,2.75,2,11,F,Ellenboro,NC,28040,0
284,13564,22413,60,21,5,9.0,N,N,4.0,20,0,4.0,0,12,F,Hickory,NC,28602,0
285,14406,25166,23,17,5,11.0,N,N,0.0,1,0,,0,12,M,Ellenboro,NC,28040,0
286,15556,23830,17,19,5,6.0,N,N,3.95,0,0,3.9,0,12,F,Mars Hill,NC,28754,0
287,3751,7991,23,17,5,9.0,N,N,0.0,1,0,,0,12,F,Rutherfordton,NC,28139,0
288,3240,23121,11,1,9,8.0,Y,N,1.66667,7,2,1.66667,1,12,M,North Wilkesboro,NC,28659,1
289,9831,23986,35,17,5,10.0,N,N,0.0,0,0,,0,12,M,Rutherfordton,NC,28139,0
290,3424,14234,49,10,5,6.0,N,N,3.875,3,4,3.75,0,11,M,Valdese,NC,28690,0
291,1099,21258,43,13,5,7.0,N,N,3.42222,3,7,3.40833,0,12,M,Fontana Village,NC,28733,0
292,12111,23307,55,10,5,6.0,N,N,2.95833,0,0,2.41667,0,11,M,Morganton,NC,28655,0
293,14730,12048,9,5,5,7.0,N,N,3.96087,1,4,3.91818,0,12,F,Mouth of Wilson,VA,24363,0
294,701,29386,7,9,5,7.0,N,N,1.39524,13,21,0.93636,10,12,F,Rutherfordton,NC,28139,0
295,15438,29184,7,9,5,6.0,N,N,3.75,1,8,3.75,0,11,F,Forest City,NC,28043,0
296,4291,1925,35,17,5,11.0,N,N,0.0,3,0,,0,12,F,Rutherfordton,NC,28139,0
297,14104,17097,38,13,5,6.0,N,N,3.63333,0,3,3.69167,0,12,F,Robbinsville,NC,28771,0
298,14091,7281,35,17,5,11.0,N,N,0.0,1,0,,0,12,M,Forest City,NC,28043,0
299,11930,8941,12,17,5,10.0,N,N,0.0,0,0,,0,12,M,Bostic,NC,28018,0
300,1707,23176,73,21,5,8.0,N,N,3.91667,1,0,3.83333,0,11,F,Drexel,NC,28619,0
301,16729,9433,12,17,5,12.0,N,N,0.0,0,6,,0,12,F,Ellenboro,NC,28040,0
302,1989,7816,67,2,5,8.0,N,N,3.55,2,2,3.63333,0,12,F,Jefferson,NC,28640,0
303,12487,24554,52,17,4,6.0,N,N,0.0,0,0,,0,12,F,Ellenboro,NC,28040,0
304,6082,11872,71,21,5,9.0,N,N,2.55625,27,43,1.71667,1,12,M,Morganton,NC,28655,0
305,8891,14092,13,23,5,9.0,N,N,,16,2,,0,12,M,Boone,NC,28607,0
306,6215,9556,64,22,5,8.0,N,N,3.9,0,2,3.8,0,12,F,Boone,NC,28539,0
307,14522,11695,32,21,1,8.0,N,N,3.75,0,0,3.58333,0,11,F,Connelly Springs,NC,28612,0
308,357,18452,35,17,2,9.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
309,7602,25294,16,10,4,7.0,N,N,2.97297,6,4,2.75,0,12,M,Morganton,NC,28655,0
310,306,2488,25,4,5,6.0,N,N,1.78333,0,0,1.78333,2,12,F,Burnsville,NC,28714,0
311,901,24969,57,21,1,8.0,N,N,3.5,0,0,3.0,0,11,M,Morganton,NC,28655,0
312,8503,28512,7,9,2,7.0,N,N,1.58077,0,0,1.45333,0,12,F,Rutherfordton,NC,28139,0
313,3655,24496,17,19,5,7.0,N,N,3.73333,2,0,3.69231,0,11,M,Mars Hill,NC,28754,0
314,13138,24485,46,14,5,8.0,N,N,3.27368,1,6,2.48571,0,11,F,McGrady,NC,28649,2
315,2199,7360,55,10,5,7.0,N,N,2.92,1,3,2.41667,0,12,F,Morganton,NC,28655,0
316,3573,20700,55,10,5,6.0,N,N,3.61538,3,6,3.53846,0,11,F,Morganton,NC,28655,0
317,8875,13853,15,1,5,6.0,N,N,2.92857,5,11,1.96667,2,11,F,Hays,NC,28635,0
318,11161,8281,17,19,5,6.0,N,N,3.41,0,4,3.17778,0,11,F,Marshall,NC,28753,0
319,13796,21324,23,17,5,10.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
320,9855,17431,75,4,5,6.0,N,N,2.2,11,12,2.2,1,12,F,Green MTN NC,,28740,0
321,4371,8902,12,17,5,11.0,N,N,0.0,0,0,,0,12,F,Bostic,NC,28018,0
322,933,26926,3,12,5,8.0,N,N,,0,0,,0,11,F,Forest City,NC,28043,0
323,8573,19584,47,20,5,8.0,N,Y,2.36522,0,3,1.80833,1,11,M,Whittier,NC,28789,0
324,15310,21085,12,17,5,10.0,N,N,0.0,0,1,,0,12,M,Forest City,NC,28043,0
325,12107,27232,55,10,5,6.0,N,Y,2.23333,8,9,1.94118,1,12,F,Morganton,NC,28655,0
326,6812,16197,69,2,5,6.0,N,N,1.36818,4,2,1.4,2,12,F,West Jefferson,NC,28694,0
327,14871,11412,38,13,5,6.0,N,N,1.3,0,0,0.74231,13,12,M,Robbinsville,NC,28771,0
328,13853,20799,74,3,4,6.0,N,N,3.0875,0,0,3.0875,0,11,F,Bryson City,NC,28713,0
329,8373,10125,25,4,5,6.0,N,N,2.85,9,0,2.85,0,12,F,Burnsville,NC,28714,0
330,3884,115,25,4,6,7.0,N,N,3.5,0,0,3.5,0,12,F,,,,0
331,3783,12578,55,10,5,7.0,N,N,3.47037,3,0,3.41667,0,12,F,Morganton,NC,28655,0
332,10867,17059,11,1,4,7.0,N,N,3.61667,11,0,3.61667,0,12,F,Wilkesboro,NC,28697,0
333,11370,23823,36,10,5,6.0,N,Y,3.58333,0,0,3.61538,0,11,M,Morganton,NC,28655,0
334,9434,14635,18,1,5,8.0,N,N,3.82222,0,7,3.82222,0,12,F,North Wilkesboro,NC,28659,0
335,13569,27359,53,9,5,7.0,N,N,3.83333,0,0,3.83333,0,11,M,Bostic,NC,28018,0
336,6314,18007,35,17,2,11.0,N,N,0.0,1,0,,0,12,M,Rutherfordton,NC,28139,0
337,16705,18809,35,17,5,10.0,N,N,0.0,0,4,,0,12,M,Forest City,NC,28043,0
338,9050,15177,68,14,7,9.0,N,N,1.15,18,3,1.15,1,12,F,Wilkesboro,NC,28697,2
339,9722,27710,52,17,5,8.0,N,N,0.0,0,0,,0,12,F,Bostic,NC,28018,0
340,2281,12146,12,17,2,11.0,N,N,0.0,0,1,,0,12,F,Forest City,NC,28043,0
341,10615,9642,11,1,5,8.0,N,N,3.47778,9,0,3.47778,0,12,F,North Wilkesboro,NC,28659,0
342,5663,23209,12,17,2,10.0,N,N,0.0,1,0,,0,12,F,Forest City,NC,28043,0
343,12952,17122,11,1,6,7.0,N,N,3.9,0,2,3.9,0,12,M,North Wilkesboro,NC,28659,0
344,8376,11387,70,6,5,8.0,N,N,2.9125,3,10,2.9125,0,11,M,Hayesville,NC,28904,0
345,10993,12870,51,10,5,7.0,N,N,3.5,2,2,3.25,0,12,M,Hickory,NC,28602,0
346,7848,12583,11,1,5,6.0,N,N,3.43571,2,1,2.86667,0,11,M,Boomer,NC,28606,0
347,8957,13711,22,9,5,7.0,N,N,,0,0,,0,11,F,Bostic,NC,28018,0
348,14573,19609,7,9,2,8.0,N,N,3.61579,1,1,3.39091,0,12,F,Forest City,NC,28043,0
349,9092,10670,23,17,5,12.0,N,N,0.0,2,0,,0,12,M,Mooresboro,NC,28114,0
350,15092,12608,74,3,7,7.0,N,N,3.18667,0,2,2.58571,0,12,F,Cherokee,NC,28719,0
351,7318,24977,11,1,5,7.0,N,Y,3.825,0,1,3.975,0,11,M,North Wilkesboro,NC,28659,0
352,7091,24575,27,22,5,6.0,N,N,2.38182,8,5,2.02857,0,12,F,Banner Elk,NC,28604,0
353,3403,9880,13,23,5,9.0,N,N,,19,16,,0,12,F,Todd,NC,28684,0
354,12572,19799,32,21,5,8.0,N,N,3.91667,4,2,4.0,0,11,M,Connelly Springs,NC,28612,0
355,13441,22934,35,17,5,10.0,N,N,0.0,2,1,,0,12,M,Forest City,NC,28143,0
356,8683,2453,16,10,2,7.0,N,N,3.38889,4,0,3.58333,0,12,M,Morganton,NC,28655,0
357,2994,23242,47,20,5,8.0,N,N,2.66957,4,5,2.08333,2,11,M,Bryson City,NC,28713,0
358,13116,21060,40,21,5,9.0,N,N,1.91875,54,12,1.66667,5,12,F,Morganton,NC,28655,0
359,799,7862,25,4,5,6.0,N,N,1.95,7,6,1.95,0,12,M,Burnsville,NC,28714,0
360,11258,7388,18,1,5,6.0,N,N,3.88333,0,5,3.88333,0,12,M,Millers Creek,NC,28651,0
361,17193,14101,17,19,5,7.0,N,N,3.90333,0,0,3.83889,0,11,F,Mars Hill,NC,28754,0
362,16565,24941,22,9,2,7.0,N,N,1.08333,0,0,1.08333,11,11,F,Forest City,NC,28043,0
363,15206,27818,55,10,1,6.0,N,N,3.92,0,0,3.92308,0,11,M,Connelly Springs,NC,28612,0
364,1981,26749,12,17,5,10.0,N,N,0.0,0,0,,0,12,M,Ellenboro,NC,28040,0
365,7445,17587,11,1,5,7.0,N,N,4.0,0,2,4.0,0,11,F,Wilkesboro,NC,28697,0
366,6536,17459,5,14,5,8.0,N,N,3.59643,1,13,3.33333,0,11,F,Roaring River,NC,28669,2
367,5608,7231,76,15,5,8.0,N,N,,0,15,,0,11,F,West Jefferson,NC,28694,0
368,12088,9712,18,1,5,6.0,N,N,3.71786,3,0,3.48333,0,11,M,Millers Creek,NC,28651,0
369,4072,27440,35,17,2,11.0,N,N,0.0,1,0,,0,12,M,Forest City,NC,28043,0
370,2126,4581,8,1,5,6.0,N,N,3.375,1,3,3.375,0,12,F,Ronda,NC,28670,0
371,6767,12016,22,9,2,7.0,N,N,1.25,0,0,1.25,11,11,M,Forest City,NC,28043,0
372,12777,9675,17,19,5,7.0,N,N,3.21667,2,1,3.2,0,12,M,,,,0
373,7392,27307,36,10,1,7.0,N,N,4.0,0,0,4.0,0,11,F,Morganton,NC,28655,0
374,16007,22554,39,21,5,8.0,N,N,3.34783,0,0,3.25,0,11,M,Morganton,NC,28655,0
375,15725,27197,52,17,5,8.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
376,3667,13143,20,17,5,6.0,N,N,0.0,0,1,,0,12,M,Mooresboro,NC,28114,0
377,15123,10257,67,2,5,7.0,N,N,3.12667,1,1,2.86667,0,12,F,Fleetwood,NC,28626,0
378,6700,12930,13,23,5,9.0,N,N,,13,5,,0,12,M,Boone,NC,28607,0
379,14240,25484,71,21,5,9.0,N,N,2.1,65,9,1.93,2,12,M,Morganton,NC,28655,0
380,3707,27685,20,17,9,6.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,1
381,2787,28219,22,9,4,8.0,N,N,1.08696,16,0,0.63333,13,12,M,Forest City,NC,28043,0
382,11815,4543,35,17,5,10.0,N,N,0.0,0,0,,0,12,M,Rutherfordton,NC,28139,0
383,11353,11838,23,17,4,12.0,N,N,0.0,1,0,,0,12,F,Forest City,NC,28043,0
384,2395,27982,51,10,5,7.0,N,N,2.41667,0,2,2.0,1,11,M,Connelly Springs,NC,28612,0
385,9119,21033,68,14,7,9.0,Y,N,1.1,15,19,1.1,2,12,F,North Wilkesboro,NC,28659,2
386,14302,16421,23,17,6,11.0,N,N,0.0,2,1,,0,12,F,Forest City,NC,28043,0
387,1587,20938,55,10,1,7.0,N,N,3.5,0,0,3.33333,0,11,F,Morganton,NC,28655,0
388,5687,16498,28,14,2,8.0,N,N,2.74643,4,21,1.81667,4,11,F,North Wilkesboro,NC,28659,0
389,1462,29208,66,12,5,9.0,N,N,3.94,2,5,3.9,0,12,F,Ellenboro,NC,28040,0
390,7662,22719,30,2,9,6.0,N,N,2.76957,6,1,3.03333,0,12,F,Jefferson,NC,28640,1
391,16081,28809,51,10,2,6.0,N,N,3.16667,0,0,2.66667,0,12,F,Hickory,NC,28601,0
392,1665,5465,55,10,5,6.0,N,N,3.96,4,2,3.91667,0,12,F,Morganton,NC,28655,0
393,11084,22437,35,17,2,9.0,N,N,0.0,36,10,,0,12,M,Rutherfordton,NC,28139,0
394,7676,13256,7,9,5,8.0,N,N,2.12857,4,2,1.75455,4,12,F,Rutherfordton,NC,28139,0
395,16376,20492,8,1,5,7.0,N,Y,3.16071,1,8,2.45,1,11,F,Jonesville,NC,28642,0
396,8720,16984,9,5,5,8.0,N,N,3.18276,0,2,2.73333,2,12,M,Sparta,NC,28675,0
397,4006,27915,13,23,5,9.0,N,N,,16,4,,0,12,M,Boone,NC,28607,0
398,9983,27207,54,11,5,8.0,N,N,3.44583,2,7,3.28333,0,11,F,Robbinsville,NC,28771,0
399,11781,13284,35,17,5,11.0,N,N,0.0,0,0,,0,12,F,Spindale,NC,28160,0
400,9193,24794,67,2,5,8.0,N,Y,2.21875,1,5,1.56667,1,12,M,Laurel Springs,NC,28644,0
401,8395,25810,16,10,2,6.0,N,N,3.36111,3,2,3.5,0,12,M,Morganton,NC,28655,0
402,16037,6296,17,19,5,6.0,N,N,3.65833,1,0,3.475,0,12,F,Mars Hill,NC,28754,0
403,15866,10931,53,9,5,6.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
404,4171,11141,35,17,5,11.0,N,N,0.0,1,0,,0,12,M,Forest City,NC,28043,0
405,2336,10420,68,14,7,9.0,Y,N,2.25,9,0,2.25,1,12,M,Wilkesboro,NC,28697,2
406,7896,6472,12,17,5,10.0,N,N,0.0,1,0,,0,12,F,Ellenboro,NC,28040,0
407,8155,252,11,1,5,6.0,N,N,2.45,5,3,2.45,1,12,F,Wilkesboro,NC,28697,0
408,15722,10327,18,1,9,7.0,N,Y,2.49286,0,3,1.54167,2,11,M,North Wilkesboro,NC,28659,1
409,7950,6229,22,9,4,6.0,N,N,3.84615,0,0,3.84615,0,11,M,Forest City,NC,28043,0
410,3744,27892,11,1,9,7.0,Y,N,2.01667,2,2,2.01667,1,12,F,Wilkesboro,NC,28697,1
411,262,26849,8,1,5,6.0,N,N,3.06667,0,5,3.06667,0,12,M,Elkin,NC,28621,0
412,7048,18108,72,16,5,9.0,N,N,2.46667,74,4,2.85,0,12,M,Marshall,NC,28753,0
413,17342,8385,25,4,5,6.0,N,N,3.46429,0,0,3.5,0,11,M,Burnsville,NC,28714,0
414,7124,24479,3,12,5,8.0,N,N,,0,0,,0,11,F,Forest City,NC,28043,0
415,2673,7471,36,10,1,8.0,N,N,4.0,0,2,4.0,0,12,M,Morganton,NC,28655,0
416,6497,28191,69,2,9,6.0,N,N,2.67727,1,6,3.29091,0,12,F,Todd,NC,28684,1
417,3697,21743,77,2,9,6.0,N,N,2.78261,0,0,3.08333,0,12,M,Jefferson,NC,28640,1
418,1490,25018,36,10,5,7.0,N,N,3.58333,4,0,3.41667,0,12,M,Morganton,NC,28655,0
419,14765,6951,22,9,5,6.0,N,N,0.0,0,0,0.0,16,11,M,Forest City,NC,28043,0
420,5430,27943,66,12,2,9.0,N,N,2.3,6,2,1.47143,2,12,M,Forest City,NC,28043,0
421,3872,12824,49,10,5,8.0,N,N,3.5,4,0,3.25,0,12,F,Connelly Springs,NC,28612,0
422,4482,18143,52,17,5,6.0,N,N,0.0,0,0,,0,12,M,Bostic,NC,28018,0
423,14725,16457,16,10,5,7.0,N,N,2.80556,2,1,2.625,0,12,F,Morganton,NC,28655,0
424,5618,5201,60,21,5,9.0,N,N,2.48125,8,0,2.2125,5,12,F,Hickory,NC,28602,0
425,5688,4079,51,10,9,6.0,Y,Y,1.33333,4,0,1.16667,3,11,M,Hickory,NC,28601,1
426,1293,14976,67,2,5,7.0,N,Y,3.71429,1,0,3.71429,0,11,M,West Jefferson,NC,28694,0
427,3569,28898,25,4,5,6.0,N,N,2.36667,4,0,2.36667,0,12,M,Burnsville,NC,28714,0
428,11383,29229,76,15,9,8.0,N,N,,4,14,,0,11,M,Crumpler,NC,28617,1
429,8925,17626,67,2,5,8.0,N,N,3.225,8,3,3.3,0,12,M,Laurel Springs,NC,28644,0
430,3507,23431,31,16,5,8.0,N,Y,3.9875,1,4,3.975,0,11,M,Hot Springs,NC,28743,0
431,10582,19616,23,17,4,11.0,N,N,0.0,1,0,,0,12,F,Forest City,NC,28043,0
432,9277,4031,49,10,5,6.0,N,N,3.33333,0,0,3.07692,0,11,M,Morganton,NC,28655,0
433,2230,13262,67,2,5,7.0,N,N,3.0,4,27,3.0,0,11,M,Warrensville,NC,28693,0
434,10364,24046,68,14,7,9.0,N,N,0.98889,19,34,0.98889,4,12,M,Moravian Falls,NC,28654,2
435,14927,26337,17,19,5,7.0,N,N,3.15,2,2,2.8,0,12,M,Marshall,NC,28753,0
436,5819,24327,41,15,5,9.0,N,N,0.0,0,0,,0,12,F,Lansing,NC,28643,0
437,14542,25455,12,17,4,12.0,N,N,0.0,0,2,,0,12,M,Forest City,NC,28043,0
438,16727,19539,23,17,5,10.0,N,N,0.0,2,2,,0,12,F,Forest City,NC,28043,0
439,706,5761,16,10,5,6.0,N,N,3.19355,0,18,3.0625,0,11,F,Morganton,NC,28655,0
440,15363,2569,23,17,5,10.0,N,N,0.0,3,0,,0,12,M,Forest City,NC,28043,0
441,15390,26322,13,23,5,9.0,N,N,,40,32,,0,12,F,Boone ,NC,28607,0
442,7703,29326,40,21,5,9.0,N,N,3.60625,6,6,3.4,0,12,M,Morganton,NC,28655,0
443,14054,2363,13,23,5,9.0,N,N,,25,34,,0,12,F,Fleetwood,NC,28626,0
444,8659,22654,52,17,2,6.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
445,13888,17182,76,15,5,8.0,N,N,,3,18,,0,11,M,West Jefferson,NC,28694,0
446,537,17383,13,23,5,9.0,N,N,,4,4,,0,12,M,Fleetwood,NC,28626,0
447,4880,5267,11,1,5,6.0,N,N,1.925,5,7,1.925,0,12,F,Moravian Falls,NC,28654,0
448,9695,27293,9,5,5,6.0,N,N,2.65217,8,6,2.18571,1,12,M,Sparta,NC,28675,0
449,6260,20072,73,21,5,8.0,N,Y,2.90909,0,0,2.66667,0,11,F,Valdese,NC,28690,0
450,16507,26087,52,17,5,6.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
451,100,20774,68,14,7,9.0,N,N,1.56667,22,0,1.56667,2,12,F,North Wilkesboro,NC,28659,2
452,4089,24513,66,12,4,9.0,N,N,3.425,2,0,3.38571,0,12,F,Forest City,NC,28043,0
453,8088,17833,11,1,5,6.0,N,N,3.11667,5,4,3.11667,0,12,F,Moravian Falls,NC,28654,0
454,13625,12626,33,22,5,7.0,N,Y,2.73889,1,3,2.75714,0,12,F,Zionville,NC,28698,0
455,2633,18304,23,17,5,10.0,N,N,0.0,0,1,,0,12,M,Mooresboro,NC,28114,0
456,13334,17932,5,14,5,8.0,N,N,3.38929,0,3,2.85,0,11,M,State Road,NC,28676,2
457,6714,18168,20,17,5,6.0,N,N,0.0,1,0,,0,12,F,Forest City,NC,28043,0
458,6699,11974,55,10,5,6.0,N,N,4.0,0,0,4.0,0,11,F,Morganton,NC,28655,0
459,9504,17907,18,1,5,7.0,N,N,3.55,5,3,3.55,0,12,M,North Wilkesboro,NC,28659,0
460,15029,20037,53,9,5,7.0,N,N,3.02381,1,2,2.73333,2,12,F,Mooresboro,NC,28114,0
461,8674,12032,7,9,5,7.0,N,N,,0,0,,0,11,F,Rutherfordton,NC,28139,0
462,16946,17267,36,10,5,6.0,N,N,3.70833,2,6,3.41667,0,12,M,Morganton,NC,28655,0
463,9099,11027,55,10,5,6.0,N,Y,3.25,9,3,2.86667,0,12,F,Glen Alpine,NC,28628,0
464,16018,29046,23,17,2,10.0,N,N,0.0,2,0,,0,12,M,Forest City,NC,28043,0
465,12422,21253,23,17,5,10.0,N,N,0.0,2,0,,0,12,M,Ellenboro,NC,28040,0
466,13236,1918,55,10,2,6.0,N,N,3.92,1,6,3.83333,0,12,F,Morganton,NC,28655,0
467,15061,7755,35,17,9,10.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,1
468,11400,16718,34,21,9,8.0,N,N,3.03125,6,0,2.5,0,11,F,Morganton,NC,28655,1
469,12560,21394,51,10,5,7.0,N,N,2.91304,0,0,2.53846,0,11,F,Connelly Springs,NC,28612,0
470,14430,23581,23,17,5,12.0,N,N,0.0,1,0,,0,12,M,Ellenboro,NC,28040,0
471,1432,27465,16,10,9,8.0,N,N,3.02778,0,0,2.66667,0,12,M,Morganton,NC,28655,1
472,13642,12521,25,4,5,6.0,N,N,3.1,0,0,3.01667,0,11,M,Burnsville,NC,28714,0
473,10824,1788,11,1,9,6.0,N,N,1.76667,7,0,1.76667,0,12,F,Wilkesboro,NC,28697,1
474,12983,14099,53,9,5,7.0,N,N,1.56667,19,15,1.32727,8,12,M,Cliffside,NC,28024,0
475,11031,13489,11,1,9,6.0,N,Y,2.83333,2,6,2.83333,0,12,M,Wilkesboro,NC,28697,1
476,3913,12709,58,7,5,7.0,N,N,2.22424,22,8,1.66667,3,11,M,Hayesville,NC,28904,0
477,2365,28171,15,1,5,7.0,N,N,3.60357,2,5,3.26667,0,11,F,Hays,NC,28635,0
478,12537,6113,35,17,5,10.0,N,N,0.0,4,1,,0,12,M,Rutherfordton,NC,28139,0
479,14338,7975,68,14,7,9.0,N,N,1.66667,22,1,1.66667,2,12,F,North Wilkesboro,NC,28659,2
480,4637,7843,23,17,2,10.0,N,N,0.0,1,1,,0,12,M,Forest City,NC,28043,0
481,14355,16322,24,12,5,9.0,N,N,2.11111,14,5,1.23333,2,12,M,Rutherfordton,NC,28139,0
482,5996,17055,58,7,5,6.0,N,N,2.16129,2,0,1.70667,5,12,M,Hayesville,NC,28904,0
483,14867,5122,15,1,5,7.0,N,N,3.97857,4,0,3.95,0,11,F,North Wilkesboro,NC,28659,0
484,15290,16392,55,10,4,7.0,N,N,3.625,3,0,3.41667,0,11,M,Morganton,NC,28655,0
485,9507,19346,11,1,9,6.0,Y,N,3.4,2,6,3.4,0,12,F,North Wilkesboro,NC,28659,1
486,12657,26570,71,21,5,9.0,N,N,3.875,0,4,3.95,0,12,F,Morganton,NC,28655,0
487,15043,1992,77,2,5,6.0,N,N,2.95909,2,7,3.2,0,12,F,Lansing,NC,28643,0
488,1430,9862,6,12,5,8.0,N,N,,0,0,,0,11,M,Forest City,NC,28043,0
489,17256,27378,40,21,5,9.0,N,N,3.525,4,5,2.88333,0,12,M,Nebo,NC,28761,0
490,4801,29127,8,1,5,7.0,N,N,2.33333,1,2,2.33333,0,12,F,Elkin,NC,28621,0
491,4007,8695,17,19,9,7.0,N,Y,3.09,7,0,2.81667,0,11,M,Marshall,NC,28753,1
492,12301,23743,29,8,9,8.0,N,N,3.175,7,2,2.7625,0,11,M,Laurel Springs,NC,28644,2
493,136,20491,55,10,5,6.0,N,Y,3.8,2,1,3.91667,0,12,F,Morganton,NC,28655,0
494,3509,3941,17,19,5,6.0,N,N,2.67917,12,1,1.91667,3,12,F,Hot Springs,NC,28743,0
495,10481,15740,51,10,5,8.0,N,N,3.5,12,0,3.16667,0,12,M,Connelly Springs,NC,28612,0
496,11694,28060,61,21,1,9.0,N,N,3.57647,6,4,3.56667,0,12,F,CONNELLY SPRINGS,NC,28612,0
497,2991,25236,75,4,7,6.0,N,N,3.8125,2,6,3.66875,0,11,M,Burnsville,NC,28714,0
498,7161,6015,74,3,5,6.0,N,N,3.44667,0,10,3.24286,0,12,F,Bryson City,NC,28713,0
499,7298,19573,12,17,5,10.0,N,N,0.0,1,1,,0,12,M,Forest City,NC,28043,0
500,11264,26627,31,16,5,8.0,N,N,3.59583,0,0,3.24167,0,11,F,Marshall,NC,28753,0
501,13194,20992,16,10,2,6.0,N,N,3.55556,0,0,4.0,0,12,M,Morganton,NC,28655,0
502,13714,11653,11,1,5,7.0,N,N,4.0,1,1,4.0,0,11,M,North Wilkesboro,NC,28659,0
503,10568,25557,74,3,5,7.0,N,N,3.9625,6,8,3.9625,0,11,M,Whittier,NC,28789,0
504,16204,27331,56,5,7,6.0,N,N,3.01875,4,3,3.01875,0,11,F,Sparta,NC,28675,0
505,4031,10699,55,10,5,6.0,N,N,3.88462,0,0,3.75,0,11,M,Morganton,NC,28655,0
506,14408,24497,22,9,5,6.0,N,N,3.07692,1,3,3.07692,0,11,F,Forest City,NC,28043,0
507,14100,28969,16,10,9,6.0,N,N,3.40541,0,3,3.91667,0,12,F,Morganton,NC,28655,1
508,11680,25167,22,9,5,8.0,N,N,2.356,3,0,2.74615,2,12,F,Ellenboro,NC,28040,0
509,17313,21006,16,10,5,7.0,N,N,3.66667,0,5,3.5,0,11,M,Morganton,NC,28655,0
510,2593,25019,10,17,5,8.0,N,N,0.0,1,0,,0,12,M,Rutherfordton,NC,28139,0
511,15765,26676,17,19,5,7.0,N,N,3.15833,5,24,2.78333,0,12,F,Mars Hill,NC,28754,0
